Date Time,Ch2,Ch4,Ch5,ChX,Amb
Date Time,Solar Radiation         ,Ground Temp             ,Air Temp (Shade)        ,Wind Speed      ,ambient temp
,,,,,
Data Set 1,,,,,
7/23/2024 21:00,2.6,19.31,15.28,0,17.46
7/23/2024 21:05,1.8,19.13,15.39,0,17.07
7/23/2024 21:10,1.5,18.86,15.21,0,16.7
7/23/2024 21:15,1.1,18.6,15.66,0,16.36
7/23/2024 21:20,0.7,18.58,15.71,0,16.11
7/23/2024 21:25,0.7,18.55,15.41,0,15.91
7/23/2024 21:30,0.4,18.49,15.03,0,15.71
7/23/2024 21:35,0.4,18.35,15.07,0,15.5
7/23/2024 21:40,0.4,18.31,14.56,0,15.32
7/23/2024 21:45,0.4,18.19,14.91,0,15.12
7/23/2024 21:50,0.4,18.15,14.58,0,14.94
7/23/2024 21:55,0.4,17.97,14.53,0,14.76
7/23/2024 22:00,0.4,17.84,14.05,0,14.6
7/23/2024 22:05,0.4,17.84,14.1,0,14.42
7/23/2024 22:10,0.7,17.75,13.92,0,14.24
7/23/2024 22:15,0.4,17.66,13.4,0,14.05
7/23/2024 22:20,0.4,17.55,13.24,0,13.87
7/23/2024 22:25,0.4,17.48,13.33,0,13.67
7/23/2024 22:30,0.7,17.35,13.63,0,13.49
7/23/2024 22:35,0.4,17.19,13.07,0,13.33
7/23/2024 22:40,0.7,17.07,12.55,0,13.14
7/23/2024 22:45,0.4,16.98,12.32,0,12.98
7/23/2024 22:50,0.4,17.03,13.05,0,12.83
7/23/2024 22:55,0.4,16.92,12.74,0,12.69
7/23/2024 23:00,0.7,16.9,12.78,0,12.55
7/23/2024 23:05,0.4,16.76,12.28,0,12.44
7/23/2024 23:10,0.4,16.65,12.02,0,12.32
7/23/2024 23:15,0.4,16.43,12,0,12.18
7/23/2024 23:20,0.4,16.34,11.79,0,12.04
7/23/2024 23:25,0.4,16.34,11.68,0,11.93
7/23/2024 23:30,0.4,16.22,11.7,0,11.82
7/23/2024 23:35,0.4,16.18,11.54,0,11.7
7/23/2024 23:40,0.4,16.18,11.36,0,11.59
7/23/2024 23:45,0.4,16.13,11.36,0,11.5
7/23/2024 23:50,0.4,16.04,11.22,0,11.4
7/23/2024 23:55,0.4,15.88,11.1,0,11.31
7/24/2024 0:00,0.4,15.82,11.05,0,11.19
7/24/2024 0:05,0.4,15.84,10.78,0,11.1
7/24/2024 0:10,0.4,15.66,10.57,0,11.03
7/24/2024 0:15,0.4,15.59,10.43,0,10.93
7/24/2024 0:20,0.7,15.48,10.62,0,10.82
7/24/2024 0:25,0.4,15.55,10.62,0,10.75
7/24/2024 0:30,0.4,15.5,10.62,0,10.66
7/24/2024 0:35,0.4,15.62,10.82,0,10.62
7/24/2024 0:40,0.4,15.64,11.17,0,10.57
7/24/2024 0:45,0.4,15.59,11.19,0,10.52
7/24/2024 0:50,0.4,15.5,10.84,0,10.48
7/24/2024 0:55,0.4,15.44,10.93,0,10.43
7/24/2024 1:00,0.7,15.41,10.91,0,10.38
7/24/2024 1:05,0.4,15.39,10.64,0,10.36
7/24/2024 1:10,0.4,15.35,10.17,0,10.31
7/24/2024 1:15,0.4,15.26,10.24,0,10.24
7/24/2024 1:20,0.7,15.21,10.38,0,10.19
7/24/2024 1:25,0.4,15.19,10.64,0,10.15
7/24/2024 1:30,0.4,15.21,10.75,0,10.12
7/24/2024 1:35,0.4,15.23,10.87,0,10.1
7/24/2024 1:40,0.7,15.19,10.57,0,10.1
7/24/2024 1:45,0.4,15.14,10.43,0,10.08
7/24/2024 1:50,0.4,15.03,10.17,0,10.03
7/24/2024 1:55,0.4,14.98,10.05,0,10
7/24/2024 2:00,0.4,14.89,9.91,0,9.96
7/24/2024 2:05,0.4,14.8,9.8,0,9.91
7/24/2024 2:10,0.4,14.69,9.52,0,9.87
7/24/2024 2:15,0.4,14.6,9.47,0,9.82
7/24/2024 2:20,0.4,14.53,9.35,0,9.75
7/24/2024 2:25,0.4,14.56,9.33,0,9.71
7/24/2024 2:30,0.4,14.53,9.47,0,9.64
7/24/2024 2:35,0.4,14.56,9.49,0,9.59
7/24/2024 2:40,0.7,14.53,9.61,0,9.54
7/24/2024 2:45,0.4,14.49,9.52,0,9.49
7/24/2024 2:50,0.4,14.4,9.3,0,9.47
7/24/2024 2:55,0.4,14.35,9.16,0,9.42
7/24/2024 3:00,0.4,14.28,9.28,0,9.35
7/24/2024 3:05,0.4,14.17,9.04,0,9.3
7/24/2024 3:10,0.4,14.07,8.85,0,9.26
7/24/2024 3:15,0.4,14.1,8.95,0,9.19
7/24/2024 3:20,0.4,14.03,8.95,0,9.14
7/24/2024 3:25,0.7,13.96,8.71,0,9.09
7/24/2024 3:30,0.4,13.94,8.81,0,9.04
7/24/2024 3:35,0.4,13.92,8.76,0,8.99
7/24/2024 3:40,0.4,13.92,8.69,0,8.92
7/24/2024 3:45,0.4,13.89,8.81,0,8.88
7/24/2024 3:50,0.4,13.81,8.99,0,8.83
7/24/2024 3:55,0.4,13.78,8.88,0,8.78
7/24/2024 4:00,0.4,13.74,8.78,0,8.74
7/24/2024 4:05,0.4,13.67,8.5,0,8.69
7/24/2024 4:10,0.4,13.6,8.55,0,8.64
7/24/2024 4:15,0.7,13.58,8.55,0,8.6
7/24/2024 4:20,0.4,13.56,8.53,0,8.55
7/24/2024 4:25,0.4,13.44,8.57,0,8.5
7/24/2024 4:30,0.4,13.35,8.38,0,8.45
7/24/2024 4:35,0.4,13.35,8.19,0,8.41
7/24/2024 4:40,0.4,13.33,8.41,0,8.36
7/24/2024 4:45,0.4,13.28,8.21,0,8.31
7/24/2024 4:50,0.4,13.26,8.26,0,8.29
7/24/2024 4:55,0.4,13.28,8.34,0,8.24
7/24/2024 5:00,0.4,13.24,8.21,0,8.21
7/24/2024 5:05,0.4,13.21,8.12,0,8.19
7/24/2024 5:10,0.4,13.17,8.26,0,8.17
7/24/2024 5:15,0.7,13.12,8.43,0,8.12
7/24/2024 5:20,1.1,13.14,8.21,0,8.12
7/24/2024 5:25,1.5,13.14,8.36,0,8.09
7/24/2024 5:30,2.6,13.14,8.24,0,8.07
7/24/2024 5:35,3.3,13.14,8.21,0,8.07
7/24/2024 5:40,4.8,13.12,8.38,0,8.07
7/24/2024 5:45,6.2,13.14,8.38,0,8.07
7/24/2024 5:50,8.1,13.14,8.45,0,8.09
7/24/2024 5:55,9.9,13.17,8.43,0,8.12
7/24/2024 6:00,11.4,13.17,8.53,0,8.12
7/24/2024 6:05,13.2,13.17,8.6,0,8.17
7/24/2024 6:10,14.7,13.19,8.67,0,8.21
7/24/2024 6:15,16.5,13.21,8.83,0,8.24
7/24/2024 6:20,17.9,13.28,9.06,0,8.26
7/24/2024 6:25,19.4,13.28,9.02,0,8.31
7/24/2024 6:30,20.9,13.33,9.33,0,8.38
7/24/2024 6:35,26.7,13.4,9.54,0,8.45
7/24/2024 6:40,65.2,13.47,9.87,0,8.53
7/24/2024 6:45,38.8,13.53,11.38,0,8.6
7/24/2024 6:50,87.9,13.58,12.39,0,8.69
7/24/2024 6:55,93.4,13.67,13.72,0,8.81
7/24/2024 7:00,114.7,13.81,14.58,0,8.97
7/24/2024 7:05,130.4,13.94,14.8,0,9.14
7/24/2024 7:10,136.3,14.07,15.23,0,9.35
7/24/2024 7:15,54.9,14.19,15.68,0,9.57
7/24/2024 7:20,32.6,14.31,15.44,0,9.8
7/24/2024 7:25,36.3,14.35,13.96,0,9.98
7/24/2024 7:30,38.5,14.37,13.74,0,10.15
7/24/2024 7:35,193,14.42,13.85,0,10.31
7/24/2024 7:40,124.2,14.49,15.71,0,10.48
7/24/2024 7:45,42.1,14.6,16.98,0,10.66
7/24/2024 7:50,37,14.69,15.88,0,10.82
7/24/2024 7:55,37,14.74,15.19,0,10.98
7/24/2024 8:00,45.1,14.74,15.28,0,11.17
7/24/2024 8:05,263.4,14.8,15.59,0,11.31
7/24/2024 8:10,313.2,14.87,16.87,0,11.47
7/24/2024 8:15,327.5,15.03,18.42,0,11.63
7/24/2024 8:20,341.8,15.19,19.89,0,11.82
7/24/2024 8:25,357.1,15.3,20.07,0,12.04
7/24/2024 8:30,372.5,15.44,20.73,0,12.23
7/24/2024 8:35,387.2,15.64,21.53,0,12.44
7/24/2024 8:40,398.9,15.77,21.6,0,12.65
7/24/2024 8:45,413.6,15.91,21.69,0,12.83
7/24/2024 8:50,427.5,15.99,22.14,0,12.98
7/24/2024 8:55,440.7,16.24,23.22,0,13.19
7/24/2024 9:00,453.5,16.45,23.6,0,13.35
7/24/2024 9:05,468.9,16.78,25.16,0,13.56
7/24/2024 9:10,480.2,17.14,24.53,0,13.78
7/24/2024 9:15,496,17.39,24.02,0,13.96
7/24/2024 9:20,511,17.79,25.23,0,14.19
7/24/2024 9:25,520.5,18.15,25.04,0,14.42
7/24/2024 9:30,535.2,18.55,23.65,0,14.67
7/24/2024 9:35,549.8,18.99,25.66,0,14.91
7/24/2024 9:40,561.2,19.45,25.62,0,15.19
7/24/2024 9:45,575.5,19.76,27.43,0,15.48
7/24/2024 9:50,587.9,20.18,27.59,0,15.79
7/24/2024 9:55,598.2,20.43,27.13,0,16.11
7/24/2024 10:00,612.8,20.86,27.66,0,16.43
7/24/2024 10:05,622.3,21.33,28.59,0,16.78
7/24/2024 10:10,633.3,21.71,28.24,0,17.14
7/24/2024 10:15,639.2,22.23,28.5,0,17.53
7/24/2024 10:20,653.5,22.43,28.89,0,17.9
7/24/2024 10:25,667.4,22.88,28.41,0,18.29
7/24/2024 10:30,675.8,23.44,29.03,0,18.71
7/24/2024 10:35,687.9,23.93,30.55,0,19.2
7/24/2024 10:40,694.9,24.28,29.27,0,19.72
7/24/2024 10:45,704.4,24.64,30.38,0,20.25
7/24/2024 10:50,715,24.73,31.67,0,20.79
7/24/2024 10:55,722,25.37,30.85,0,21.38
7/24/2024 11:00,734.1,25.84,31.26,0,21.98
7/24/2024 11:05,745.4,26.16,31.78,0,22.59
7/24/2024 11:10,754.2,26.21,32.04,0,23.19
7/24/2024 11:15,765.2,26.42,31.9,0,23.76
7/24/2024 11:20,774.4,27.06,32.34,0,24.37
7/24/2024 11:25,780.2,27.45,31.33,0,25
7/24/2024 11:30,783.9,27.78,32.32,0.0075,25.69
7/24/2024 11:35,793.4,27.91,32.09,0,26.35
7/24/2024 11:40,802.6,28.05,33.44,0,27.03
7/24/2024 11:45,811,28.41,30.73,0.0225,27.78
7/24/2024 11:50,834.1,28.89,31.16,0.0225,28.43
7/24/2024 11:55,840.3,29.03,29.58,0.0825,29.01
7/24/2024 12:00,839.9,29.01,28.69,0.0225,29.46
7/24/2024 12:05,861.5,29.34,30.92,0,29.88
7/24/2024 12:10,886.4,29.69,29.81,0.0375,30.43
7/24/2024 12:15,884.6,28.96,29.69,0.03,30.88
7/24/2024 12:20,859.7,29.15,29.62,0.0825,31.28
7/24/2024 12:25,845.4,29.17,29.58,0.045,31.74
7/24/2024 12:30,838.5,28.96,28.96,0.045,32.07
7/24/2024 12:35,888.3,29.39,30.73,0.0075,32.39
7/24/2024 12:40,862.6,29.25,29.86,0.015,32.75
7/24/2024 12:45,865.2,29.62,30.88,0.015,33.17
7/24/2024 12:50,867.4,29.55,29.76,0.0075,33.61
7/24/2024 12:55,869.6,29.6,28.75,0.0375,33.95
7/24/2024 13:00,871.4,29.81,30.38,0.045,34.2
7/24/2024 13:05,872.2,30.16,31.26,0,34.62
7/24/2024 13:10,871.4,30.19,29.95,0.015,35.01
7/24/2024 13:15,871.1,30.81,31.83,0.0225,35.45
7/24/2024 13:20,873.3,30.19,30.85,0.0225,35.83
7/24/2024 13:25,877.3,30.16,29.72,0.0525,36.16
7/24/2024 13:30,875.8,29.97,29.74,0.06,36.34
7/24/2024 13:35,882.8,30.23,29.95,0.075,36.55
7/24/2024 13:40,884.6,30.07,30.4,0.015,36.78
7/24/2024 13:45,889,30.38,31.55,0.0375,37.08
7/24/2024 13:50,830,30.5,31.04,0.03,37.45
7/24/2024 13:55,888.3,30.21,30.23,0.06,37.65
7/24/2024 14:00,877.7,30.62,30.92,0.0075,37.91
7/24/2024 14:05,861.9,31.19,32.51,0.015,38.36
7/24/2024 14:10,857.1,30.92,30.26,0.06,38.7
7/24/2024 14:15,853.1,31.06,31.97,0.015,38.93
7/24/2024 14:20,845.4,31.16,31.02,0.0225,39.26
7/24/2024 14:25,839.2,30.83,30.78,0.0225,39.42
7/24/2024 14:30,835.9,31.71,34,0,39.66
7/24/2024 14:35,849.1,32.54,35.22,0,40.23
7/24/2024 14:40,848,32.68,33.42,0,40.77
7/24/2024 14:45,832.6,32.36,32.09,0.0075,41.07
7/24/2024 14:50,844.3,32.51,32.07,0.06,41.32
7/24/2024 14:55,859,32.63,33.49,0,41.46
7/24/2024 15:00,920.9,32.83,31.88,0.0375,41.79
7/24/2024 15:05,863,32.24,32.51,0.045,41.82
7/24/2024 15:10,314.7,32.39,32.51,0.0075,41.93
7/24/2024 15:15,894.9,32.29,32.85,0.0075,41.88
7/24/2024 15:20,882.8,32.7,32.04,0.21,41.99
7/24/2024 15:25,861.2,32.73,33.47,0.03,42.07
7/24/2024 15:30,834.8,33.37,34.75,0.105,42.24
7/24/2024 15:35,789.7,32.83,32.07,0.0075,42.36
7/24/2024 15:40,762.3,32.44,33.07,0.03,42.39
7/24/2024 15:45,789.4,32.09,32.22,0.03,42.39
7/24/2024 15:50,815,32.09,33.04,0.0225,42.33
7/24/2024 15:55,775.8,31.5,32.34,0.045,42.19
7/24/2024 16:00,846.9,31.26,33.42,0.0075,42.1
7/24/2024 16:05,816.8,30.23,30.85,0.0225,41.68
7/24/2024 16:10,574.7,30.73,33.24,0.105,41.41
7/24/2024 16:15,798.2,31.06,33.39,0.0975,41.35
7/24/2024 16:20,823.1,31.33,34.48,0.06,41.43
7/24/2024 16:25,726.4,31.23,34.18,0.0525,41.55
7/24/2024 16:30,507,31.4,33.37,0.0375,41.46
7/24/2024 16:35,454.2,30.38,29.67,0.0525,40.88
7/24/2024 16:40,650.2,29.32,28.96,0.0525,39.85
7/24/2024 16:45,657.5,30.43,34.2,0.0075,39.26
7/24/2024 16:50,611,30.95,33.64,0.0075,39.26
7/24/2024 16:55,579.9,30.69,33.07,0.0225,39.15
7/24/2024 17:00,590.1,30.64,33.78,0.0225,39.01
7/24/2024 17:05,261.2,30.23,31.97,0.015,38.88
7/24/2024 17:10,203.7,28.82,27.1,0.0225,38.09
7/24/2024 17:15,349.1,27.71,25.28,0.0075,36.75
7/24/2024 17:20,297.8,27.64,27.45,0,35.53
7/24/2024 17:25,310.3,27.71,28.22,0,34.6
7/24/2024 17:30,223.8,27.59,27.75,0,33.91
7/24/2024 17:35,459.3,27.36,28.64,0.045,33.22
7/24/2024 17:40,290.8,27.41,27.78,0.03,32.75
7/24/2024 17:45,262.3,27.22,28.48,0.0225,32.29
7/24/2024 17:50,421.2,27.1,28.31,0.0375,32
7/24/2024 17:55,407,27.27,30.26,0,31.95
7/24/2024 18:00,393,27.38,30.64,0.0225,32.04
7/24/2024 18:05,402.6,27.38,29.46,0.03,32.07
7/24/2024 18:10,367.8,27.36,29.55,0.03,32
7/24/2024 18:15,339.2,27.13,30.28,0.015,31.88
7/24/2024 18:20,318.3,26.87,30.52,0,31.78
7/24/2024 18:25,313.9,26.67,30.31,0.0225,31.78
7/24/2024 18:30,301.8,26.44,30.76,0,31.69
7/24/2024 18:35,276.6,26.3,29.83,0.0225,31.55
7/24/2024 18:40,269.6,26.14,29.36,0,31.33
7/24/2024 18:45,265.6,25.98,29.46,0,31.06
7/24/2024 18:50,263.4,25.82,28.57,0.015,30.76
7/24/2024 18:55,247.6,25.5,28.08,0.03,30.4
7/24/2024 19:00,225.3,25.6,29.34,0,30.02
7/24/2024 19:05,220.9,25.44,29.32,0,29.74
7/24/2024 19:10,194.9,25.37,28.92,0.0075,29.46
7/24/2024 19:15,152,24.91,27.2,0.0225,29.06
7/24/2024 19:20,146.5,24.8,26.69,0.015,28.55
7/24/2024 19:25,119.4,24.48,26.07,0,27.96
7/24/2024 19:30,101.1,24.21,25.62,0.03,27.34
7/24/2024 19:35,86.1,23.93,25.91,0,26.69
7/24/2024 19:40,75.5,23.24,23.58,0.135,26
7/24/2024 19:45,70.7,23.15,23.28,0.015,25.3
7/24/2024 19:50,58.2,22.9,22.72,0.045,24.6
7/24/2024 19:55,49.1,22.32,21.33,0.0075,23.85
7/24/2024 20:00,43.6,21.82,18.8,0.0675,23.12
7/24/2024 20:05,41.4,21.62,18.08,0.0375,22.45
7/24/2024 20:10,29.3,21.51,18.69,0.0375,21.89
7/24/2024 20:15,22.3,21.17,17.35,0,21.35
7/24/2024 20:20,13.2,20.95,16.78,0,20.81
7/24/2024 20:25,12.1,20.7,16.36,0.0075,20.3
7/24/2024 20:30,11,20.34,16.4,0.0075,19.83
7/24/2024 20:35,6.2,20.07,16.36,0.015,19.43
7/24/2024 20:40,4.8,19.76,16.29,0.0075,19.02
7/24/2024 20:45,3.7,19.85,16.29,0,18.64
7/24/2024 20:50,2.9,19.85,16.4,0,18.38
7/24/2024 20:55,2.2,19.67,16.43,0.0075,18.15
7/24/2024 21:00,1.5,19.74,16.36,0,17.92
7/24/2024 21:05,1.1,19.65,16.31,0,17.77
7/24/2024 21:10,1.1,19.6,16.2,0.0075,17.59
7/24/2024 21:15,0.7,19.43,16.24,0,17.44
7/24/2024 21:20,0.4,19.47,16.15,0,17.3
7/24/2024 21:25,0.4,19.47,16.02,0,17.21
7/24/2024 21:30,0.4,19.31,16.15,0.0075,17.1
7/24/2024 21:35,0.4,19.2,16.22,0,16.98
7/24/2024 21:40,0.4,19.22,16.31,0,16.9
7/24/2024 21:45,0.4,19.06,16.43,0,16.83
7/24/2024 21:50,0.4,19.02,16.36,0,16.76
7/24/2024 21:55,0.4,18.99,16.34,0,16.65
7/24/2024 22:00,0.4,19.02,16.08,0,16.54
7/24/2024 22:05,0.4,18.91,15.93,0,16.45
7/24/2024 22:10,0.4,18.8,15.66,0,16.31
7/24/2024 22:15,0.4,18.73,15.66,0,16.18
7/24/2024 22:20,0.7,18.73,15.66,0,16.06
7/24/2024 22:25,0.4,18.71,15.71,0,15.95
7/24/2024 22:30,0.4,18.67,15.91,0,15.88
7/24/2024 22:35,0.4,18.69,15.88,0,15.82
7/24/2024 22:40,0.7,18.64,16.04,0,15.77
7/24/2024 22:45,0.4,18.55,16.15,0,15.75
7/24/2024 22:50,0.4,18.51,16.02,0,15.73
7/24/2024 22:55,0.4,18.44,15.97,0,15.71
7/24/2024 23:00,0.4,18.35,15.93,0,15.71
7/24/2024 23:05,0.4,18.38,15.86,0,15.68
7/24/2024 23:10,0.4,18.4,15.82,0,15.68
7/24/2024 23:15,0.4,18.29,15.73,0,15.68
7/24/2024 23:20,0.4,18.26,15.62,0,15.66
7/24/2024 23:25,0.4,18.13,15.64,0,15.62
7/24/2024 23:30,0.4,18.1,15.62,0,15.59
7/24/2024 23:35,0.4,18.17,15.64,0,15.57
7/24/2024 23:40,0.4,18.08,15.62,0,15.55
7/24/2024 23:45,0.4,18.04,15.55,0,15.53
7/24/2024 23:50,0.4,18.01,15.62,0,15.5
7/24/2024 23:55,0.4,17.95,15.57,0,15.5
7/25/2024 0:00,0.4,17.9,15.66,0,15.48
7/25/2024 0:05,0.4,17.86,15.55,0,15.44
7/25/2024 0:10,0.4,17.84,15.48,0,15.41
7/25/2024 0:15,0.4,17.77,15.46,0,15.39
7/25/2024 0:20,0.4,17.79,15.46,0,15.37
7/25/2024 0:25,0.4,17.73,15.35,0,15.32
7/25/2024 0:30,0.4,17.7,15.37,0.0075,15.28
7/25/2024 0:35,0.4,17.62,15.44,0,15.26
7/25/2024 0:40,0.4,17.62,15.37,0,15.23
7/25/2024 0:45,0.7,17.68,15.32,0,15.21
7/25/2024 0:50,0.4,17.64,15.28,0,15.19
7/25/2024 0:55,0.4,17.66,15.16,0,15.16
7/25/2024 1:00,0.4,17.64,15.19,0,15.14
7/25/2024 1:05,0.4,17.59,15.23,0,15.14
7/25/2024 1:10,0.4,17.55,15.16,0,15.09
7/25/2024 1:15,0.7,17.55,15.09,0,15.07
7/25/2024 1:20,0.4,17.55,15.05,0,15.05
7/25/2024 1:25,0.4,17.62,14.94,0,15
7/25/2024 1:30,0.4,17.62,14.83,0,14.98
7/25/2024 1:35,0.4,17.57,14.96,0,14.96
7/25/2024 1:40,0.4,17.48,14.94,0,14.91
7/25/2024 1:45,0.4,17.44,14.94,0,14.91
7/25/2024 1:50,0.4,17.44,14.83,0,14.87
7/25/2024 1:55,0.4,17.32,14.98,0,14.87
7/25/2024 2:00,0.4,17.32,14.98,0,14.83
7/25/2024 2:05,0.4,17.28,15,0,14.8
7/25/2024 2:10,0.4,17.3,14.87,0,14.78
7/25/2024 2:15,0.4,17.3,14.8,0,14.76
7/25/2024 2:20,0.4,17.3,14.76,0,14.74
7/25/2024 2:25,0.4,17.23,14.78,0,14.71
7/25/2024 2:30,0.4,17.21,14.71,0,14.74
7/25/2024 2:35,0.4,17.14,14.76,0,14.71
7/25/2024 2:40,0.4,17.14,14.67,0,14.69
7/25/2024 2:45,0.4,17.12,14.78,0,14.69
7/25/2024 2:50,0.4,17.07,14.6,0,14.67
7/25/2024 2:55,0.4,17.03,14.47,0,14.62
7/25/2024 3:00,0.4,17.03,14.47,0,14.58
7/25/2024 3:05,0.4,16.96,14.47,0,14.51
7/25/2024 3:10,0.4,16.94,14.26,0,14.44
7/25/2024 3:15,0.4,16.98,13.98,0,14.4
7/25/2024 3:20,0.4,16.92,14.26,0,14.33
7/25/2024 3:25,0.4,16.7,14.51,0,14.26
7/25/2024 3:30,0.4,16.63,14.49,0,14.19
7/25/2024 3:35,0.4,16.72,14.4,0,14.14
7/25/2024 3:40,0.4,16.78,14.37,0,14.12
7/25/2024 3:45,0.7,16.74,14.4,0,14.07
7/25/2024 3:50,0.4,16.72,14.4,0,14.05
7/25/2024 3:55,0.4,16.7,14.58,0,14.01
7/25/2024 4:00,0.4,16.7,14.62,0,14.01
7/25/2024 4:05,0.4,16.72,14.6,0,13.98
7/25/2024 4:10,0.4,16.63,14.67,0,13.98
7/25/2024 4:15,0.4,16.65,14.58,0,13.98
7/25/2024 4:20,0.7,16.65,14.67,0,13.98
7/25/2024 4:25,0.4,16.58,14.6,0,14.01
7/25/2024 4:30,0.4,16.54,14.33,0,14.01
7/25/2024 4:35,0.4,16.49,14.37,0,13.96
7/25/2024 4:40,0.4,16.49,14.4,0,13.96
7/25/2024 4:45,0.4,16.52,14.47,0,13.96
7/25/2024 4:50,0.4,16.54,14.05,0,13.94
7/25/2024 4:55,0.4,16.45,13.58,0,13.89
7/25/2024 5:00,0.4,16.29,13.44,0,13.81
7/25/2024 5:05,0.4,16.18,13.67,0,13.67
7/25/2024 5:10,0.4,16.22,14.01,0,13.6
7/25/2024 5:15,0.4,16.27,14.44,0,13.56
7/25/2024 5:20,0.7,16.36,14.6,0,13.58
7/25/2024 5:25,0.7,16.43,14.69,0,13.65
7/25/2024 5:30,0.7,16.45,14.69,0,13.74
7/25/2024 5:35,1.1,16.47,14.8,0,13.81
7/25/2024 5:40,1.5,16.47,14.83,0,13.87
7/25/2024 5:45,1.8,16.43,14.85,0,13.94
7/25/2024 5:50,1.8,16.27,14.96,0,13.98
7/25/2024 5:55,2.2,16.31,14.87,0,14.03
7/25/2024 6:00,2.9,16.45,14.76,0,14.05
7/25/2024 6:05,4,16.54,14.78,0,14.07
7/25/2024 6:10,4.4,16.52,14.89,0,14.1
7/25/2024 6:15,5.5,16.54,14.85,0,14.14
7/25/2024 6:20,9.5,16.52,15,0,14.19
7/25/2024 6:25,20.1,16.43,15.19,0,14.24
7/25/2024 6:30,27.5,16.45,15.3,0,14.31
7/25/2024 6:35,24.5,16.52,15.41,0,14.35
7/25/2024 6:40,19,16.54,15.46,0,14.42
7/25/2024 6:45,17.2,16.58,15.48,0,14.51
7/25/2024 6:50,22,16.56,15.53,0,14.56
7/25/2024 6:55,22.7,16.56,15.59,0,14.62
7/25/2024 7:00,23.8,16.56,15.62,0,14.69
7/25/2024 7:05,22,16.61,15.62,0,14.74
7/25/2024 7:10,22,16.63,15.57,0,14.78
7/25/2024 7:15,27.5,16.74,15.55,0,14.83
7/25/2024 7:20,45.1,16.81,15.64,0,14.89
7/25/2024 7:25,59.7,16.85,16.02,0,14.96
7/25/2024 7:30,52,16.98,16.24,0,15.07
7/25/2024 7:35,65.6,17.07,16.34,0,15.19
7/25/2024 7:40,54.2,17.19,16.43,0,15.32
7/25/2024 7:45,59.7,17.17,16.24,0,15.41
7/25/2024 7:50,80.2,17.1,16.38,0,15.48
7/25/2024 7:55,71.1,17.17,16.54,0,15.57
7/25/2024 8:00,56,17.17,16.49,0,15.64
7/25/2024 8:05,61.9,17.17,16.52,0,15.71
7/25/2024 8:10,48,17.12,16.29,0,15.77
7/25/2024 8:15,35.5,17.23,16.24,0,15.79
7/25/2024 8:20,34.8,17.21,16.02,0,15.82
7/25/2024 8:25,38.1,17.05,15.75,0,15.84
7/25/2024 8:30,50.2,16.85,15.71,0,15.79
7/25/2024 8:35,57.5,16.98,15.99,0,15.77
7/25/2024 8:40,54.2,17.1,16.13,0,15.77
7/25/2024 8:45,60.1,17.26,16.31,0,15.77
7/25/2024 8:50,70.7,17.19,16.04,0.015,15.79
7/25/2024 8:55,76.9,16.92,15.99,0,15.79
7/25/2024 9:00,105.9,16.94,16.27,0,15.79
7/25/2024 9:05,117.2,17.07,16.56,0,15.84
7/25/2024 9:10,137.7,17.14,16.74,0,15.91
7/25/2024 9:15,163,17.35,17.3,0,16.02
7/25/2024 9:20,174.4,17.7,18.19,0,16.18
7/25/2024 9:25,167.8,17.95,18.1,0,16.43
7/25/2024 9:30,178.4,17.95,17.99,0,16.65
7/25/2024 9:35,200.4,18.15,18.58,0,16.85
7/25/2024 9:40,213.6,18.4,19.4,0.0075,17.07
7/25/2024 9:45,236.3,18.58,18.86,0.03,17.35
7/25/2024 9:50,266.3,18.78,19.52,0,17.62
7/25/2024 9:55,360.8,19.02,20.21,0,17.88
7/25/2024 10:00,230,19.45,20.43,0,18.13
7/25/2024 10:05,258.2,19.06,18.99,0.0075,18.29
7/25/2024 10:10,397.8,19.52,20.25,0,18.46
7/25/2024 10:15,820.1,20.75,24.69,0,18.82
7/25/2024 10:20,392.3,21.78,24.48,0.0075,19.34
7/25/2024 10:25,677.3,20.92,22.27,0,19.67
7/25/2024 10:30,759.7,22.74,27.29,0,19.94
7/25/2024 10:35,726.7,24.18,27.87,0,20.37
7/25/2024 10:40,742.9,24.62,28.15,0.0225,20.79
7/25/2024 10:45,737.7,24.93,27.89,0,21.24
7/25/2024 10:50,736.6,25.21,28.41,0,21.69
7/25/2024 10:55,749.1,25.48,27.34,0.015,22.14
7/25/2024 11:00,762.3,25.6,27.82,0,22.52
7/25/2024 11:05,790.5,26.37,29.08,0.0075,22.94
7/25/2024 11:10,822,26.92,28.22,0,23.35
7/25/2024 11:15,816.5,27.29,27.41,0.0225,23.87
7/25/2024 11:20,696.7,27.73,27.31,0,24.39
7/25/2024 11:25,804.4,28.03,28.82,0.0075,24.84
7/25/2024 11:30,841.8,28.5,29.08,0,25.39
7/25/2024 11:35,891.9,28.57,29.32,0,26.02
7/25/2024 11:40,989.4,28.94,29.86,0.0075,26.83
7/25/2024 11:45,1071.4,29.95,31.52,0.0075,27.82
7/25/2024 11:50,757.1,29.62,28.31,0,28.8
7/25/2024 11:55,326.4,28.19,25.55,0,29.27
7/25/2024 12:00,290.8,25.78,22.32,0.0075,29.06
7/25/2024 12:05,362.6,24.62,22.36,0,28.48
7/25/2024 12:10,659.3,25.57,25.71,0,28.03
7/25/2024 12:15,1022.3,26.51,25,0,28.01
