"","UniID","mom","ID","temp","active","instar","time","duration","mgain","rgrlog","rgrarith","time.per","dur","durbin"
"2542","11.82.140","82",140,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2543","11.82.140","82",140,11,"y",5,NA,6.25,3.4,0.00514394079048014,0.544,"current",6.25,6
"2544","11.82.140","82",140,11,"y",5,NA,24,14.41,0.00510119931711204,0.600416666666666,"current",24,24
"2545","11.82.141","82",141,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2546","11.82.141","82",141,11,"n",5,NA,6.25,-1.84,-0.00228948723264864,-0.294400000000001,"current",6.25,6
"2547","11.82.141","82",141,11,"y",5,NA,24,7.54999999999999,0.00225946422979092,0.314583333333333,"current",24,24
"2548","11.82.142","82",142,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2549","11.82.142","82",142,11,"y",5,NA,6.25,5.88,0.00634987635927562,0.940799999999999,"current",6.25,6
"2550","11.82.142","82",142,11,"y",5,NA,24,18.82,0.00483464065642916,0.784166666666666,"current",24,24
"2551","11.83.143","83",143,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2552","11.83.143","83",143,11,"y",5,NA,6.25,8.03,0.0128563436337144,1.2848,"current",6.25,6
"2553","11.83.143","83",143,11,"y",5,NA,24,15.91,0.00612331215686528,0.662916666666667,"current",24,24
"2554","11.83.144","83",144,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2555","11.83.144","83",144,11,"n",5,NA,6.25,-0.100000000000001,-0.000151026177914382,-0.0160000000000002,"current",6.25,6
"2556","11.83.144","83",144,11,"y",5,NA,24,7.83,0.00284101041532554,0.32625,"current",24,24
"2557","11.83.145","83",145,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2558","11.83.145","83",145,11,"y",5,NA,6.25,9.92,0.0122688089004437,1.5872,"current",6.25,6
"2559","11.83.145","83",145,11,"y",5,NA,24,17.7,0.00535749542840873,0.7375,"current",24,24
"2560","17.66.173","66",173,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2561","17.66.173","66",173,17,"y",5,NA,6.4,11.12,0.0184730173419455,1.7375,"current",6.4,6
"2562","17.66.173","66",173,17,"y",5,NA,24,25.79,0.00987314755075876,1.07458333333333,"current",24,24
"2563","17.66.174","66",174,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2564","17.66.174","66",174,17,"y",5,NA,6.4,15.17,0.0228914494685432,2.3703125,"current",6.4,6
"2565","17.66.174","66",174,17,"y",5,NA,24,37.94,0.012573998325492,1.58083333333333,"current",24,24
"2566","17.66.175","66",175,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2567","17.66.175","66",175,17,"y",5,NA,6.4,17.34,0.0186317783425176,2.709375,"current",6.4,6
"2568","17.66.175","66",175,17,"y",5,NA,24,42.75,0.0104237161088462,1.78125,"current",24,24
"2569","17.66.176","66",176,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2570","17.66.176","66",176,17,"y",5,NA,6.4,21.53,0.0256274139103933,3.3640625,"current",6.4,6
"2571","17.66.176","66",176,17,"y",5,NA,24,51.62,0.0134272731039749,2.15083333333333,"current",24,24
"2572","17.66.177","66",177,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2573","17.66.177","66",177,17,"y",5,NA,6.4,10.07,0.0127113456557203,1.5734375,"current",6.4,6
"2574","17.66.177","66",177,17,"y",5,NA,24,43.46,0.0115107780408594,1.81083333333333,"current",24,24
"2575","17.67.178","67",178,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2576","17.67.178","67",178,17,"y",5,NA,6.4,8.4,0.00980768507466902,1.3125,"current",6.4,6
"2577","17.67.178","67",178,17,"y",5,NA,24,34.5,0.00893695105849117,1.4375,"current",24,24
"2578","17.67.179","67",179,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2579","17.67.179","67",179,17,"y",5,NA,6.4,13.02,0.0214563243553015,2.034375,"current",6.4,6
"2580","17.67.179","67",179,17,"y",5,NA,24,38.94,0.0135310861486616,1.6225,"current",24,24
"2581","17.67.180","67",180,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2582","17.67.180","67",180,17,"y",5,NA,6.4,11.06,0.0120922403796475,1.728125,"current",6.4,6
"2583","17.67.180","67",180,17,"y",5,NA,24,43.72,0.0103432149227259,1.82166666666667,"current",24,24
"2584","17.67.181","67",181,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2585","17.67.181","67",181,17,"y",5,NA,6.4,11.98,0.0124061494710644,1.871875,"current",6.4,6
"2586","17.67.181","67",181,17,"y",5,NA,24,42.79,0.00977693476939323,1.78291666666667,"current",24,24
"2587","17.67.182","67",182,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2588","17.67.182","67",182,17,"y",5,NA,6.4,13.09,0.0154086068459193,2.0453125,"current",6.4,6
"2589","17.67.182","67",182,17,"y",5,NA,24,42.08,0.0108310792047647,1.75333333333333,"current",24,24
"2590","17.67.183","67",183,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2591","17.67.183","67",183,17,"y",5,NA,6.4,8.58,0.0129748671794574,1.340625,"current",6.4,6
"2592","17.67.183","67",183,17,"y",5,NA,24,39.53,0.0122765529895086,1.64708333333333,"current",24,24
"2593","17.67.184","67",184,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2594","17.67.184","67",184,17,"y",5,NA,6.4,5.58,0.00887201041534058,0.871875,"current",6.4,6
"2595","17.67.184","67",184,17,"y",5,NA,24,31.13,0.0104262764784689,1.29708333333333,"current",24,24
"2596","23.69.243","69",243,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2597","23.69.243","69",243,23,"y",5,NA,6.13333333333333,9.31,0.0177447342093801,1.5179347826087,"current",6.13333333333333,6
"2598","23.69.243","69",243,23,"y",5,NA,24,74.99,0.0215716719291472,3.12458333333333,"current",24,24
"2599","23.72.244","72",244,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2600","23.72.244","72",244,23,"y",5,NA,6.13333333333333,16.82,0.0257732348635094,2.74239130434783,"current",6.13333333333333,6
"2601","23.72.244","72",244,23,"y",5,NA,24,90.4,0.0219291724302243,3.76666666666667,"current",24,24
"2602","23.73.245","73",245,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2603","23.73.245","73",245,23,"y",5,NA,6.13333333333333,17.63,0.0234703133837705,2.87445652173913,"current",6.13333333333333,6
"2604","23.73.245","73",245,23,"y",5,NA,24,91.25,0.0200846151974471,3.80208333333333,"current",24,24
"2605","23.63.264","63",264,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2606","23.63.264","63",264,23,"y",5,NA,6.13333333333333,12.77,0.0160770219265666,2.0820652173913,"current",6.13333333333333,6
"2607","23.63.264","63",264,23,"y",5,NA,24,85.79,0.0180562405322467,3.57458333333333,"current",24,24
"2608","23.64.265","64",265,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2609","23.64.265","64",265,23,"y",5,NA,6.13333333333333,7.76000000000001,0.0135618999372713,1.26521739130435,"current",6.13333333333333,6
"2610","23.64.265","64",265,23,"y",5,NA,24,48.99,0.0153274427500306,2.04125,"current",24,24
"2611","23.66.266","66",266,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2612","23.66.266","66",266,23,"y",5,NA,6.13333333333333,11.18,0.0181438341718162,1.82282608695652,"current",6.13333333333333,6
"2613","23.66.266","66",266,23,"y",5,NA,24,68.71,0.0185988024339292,2.86291666666667,"current",24,24
"2614","23.67.267","67",267,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2615","23.67.267","67",267,23,"y",5,NA,6.13333333333333,12.78,0.0175046464889576,2.08369565217391,"current",6.13333333333333,6
"2616","23.67.267","67",267,23,"y",5,NA,24,71,0.0169961569953436,2.95833333333333,"current",24,24
"2617","23.72.268","72",268,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2618","23.72.268","72",268,23,"y",5,NA,6.13333333333333,12.47,0.0246687762025757,2.03315217391304,"current",6.13333333333333,6
"2619","23.72.268","72",268,23,"y",5,NA,24,63.05,0.0205158850736051,2.62708333333333,"current",24,24
"2620","23.74.269","74",269,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2621","23.74.269","74",269,23,"y",5,NA,6.13333333333333,11.98,0.0170064686830866,1.95326086956522,"current",6.13333333333333,6
"2622","23.74.269","74",269,23,"y",5,NA,24,89.23,0.0200121524738649,3.71791666666667,"current",24,24
"2623","23.82.270","82",270,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2624","23.82.270","82",270,23,"y",5,NA,6.13333333333333,9.8,0.0152733042608071,1.59782608695652,"current",6.13333333333333,6
"2625","23.82.270","82",270,23,"y",5,NA,24,68.01,0.0177753475560433,2.83375,"current",24,24
"2626","23.83.271","83",271,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2627","23.83.271","83",271,23,"y",5,NA,6.13333333333333,12.34,0.0172891980458121,2.01195652173913,"current",6.13333333333333,6
"2628","23.83.271","83",271,23,"y",5,NA,24,92.39,0.0203009458491185,3.84958333333333,"current",24,24
"2629","23.83.272","83",272,23,"",5,NA,0,0,NA,NA,"current",0,NA
"2630","23.83.272","83",272,23,"y",5,NA,6.13333333333333,9.17,0.0144584916847267,1.49510869565217,"current",6.13333333333333,6
"2631","23.83.272","83",272,23,"y",5,NA,24,74.92,0.0189568877078321,3.12166666666667,"current",24,24
"2632","29.80.230","80",230,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2633","29.80.230","80",230,29,"y",5,NA,6.21666666666667,22.68,0.0289127314735199,3.64825737265416,"current",6.21666666666667,6
"2634","29.80.230","80",230,29,"y",5,NA,24,99.39,0.021309585090773,4.14125,"current",24,24
"2635","29.80.231","80",231,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2636","29.80.231","80",231,29,"y",5,NA,6.21666666666667,16.63,0.0221856739656175,2.67506702412869,"current",6.21666666666667,6
"2637","29.80.231","80",231,29,"y",5,NA,24,97.05,0.0209423660633831,4.04375,"current",24,24
"2638","29.81.232","81",232,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2639","29.81.232","81",232,29,"y",5,NA,6.21666666666667,20.08,0.0269370280154102,3.23002680965147,"current",6.21666666666667,6
"2640","29.81.232","81",232,29,"y",5,NA,24,97.5,0.0215192352039622,4.0625,"current",24,24
"2641","29.81.233","81",233,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2642","29.81.233","81",233,29,"y",5,NA,6.21666666666667,9.71,0.0126393585649587,1.56193029490617,"current",6.21666666666667,6
"2643","29.81.233","81",233,29,"y",5,NA,24,94.57,0.0194625531547801,3.94041666666667,"current",24,24
"2644","29.83.234","83",234,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2645","29.83.234","83",234,29,"y",5,NA,6.21666666666667,23.22,0.0274184215910848,3.73512064343164,"current",6.21666666666667,6
"2646","29.83.234","83",234,29,"y",5,NA,24,122.01,0.0228011921226561,5.08375,"current",24,24
"2647","29.83.235","83",235,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2648","29.83.235","83",235,29,"y",5,NA,6.21666666666667,20.81,0.0244043989190232,3.34745308310992,"current",6.21666666666667,6
"2649","29.83.235","83",235,29,"y",5,NA,24,107.83,0.0208578571837297,4.49291666666667,"current",24,24
"2650","29.83.236","83",236,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2651","29.83.236","83",236,29,"y",5,NA,6.21666666666667,20.55,0.0263460932790911,3.30563002680965,"current",6.21666666666667,6
"2652","29.83.236","83",236,29,"y",5,NA,24,125.95,0.0241939176432962,5.24791666666667,"current",24,24
"2653","29.83.237","83",237,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2654","29.83.237","83",237,29,"y",5,NA,6.21666666666667,27.58,0.0297686007675406,4.43646112600536,"current",6.21666666666667,6
"2655","29.83.237","83",237,29,"y",5,NA,24,138.61,0.0235287309983627,5.77541666666667,"current",24,24
"2656","29.66.238","66",238,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2657","29.66.238","66",238,29,"y",5,NA,6.21666666666667,7.12,0.00873156443587233,1.14530831099196,"current",6.21666666666667,6
"2658","29.66.238","66",238,29,"y",5,NA,24,107.16,0.0199025957031241,4.465,"current",24,24
"2659","29.74.239","74",239,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2660","29.74.239","74",239,29,"y",5,NA,6.21666666666667,17.68,0.0270858426311198,2.84396782841823,"current",6.21666666666667,6
"2661","29.74.239","74",239,29,"y",5,NA,24,106.1,0.0243575836870478,4.42083333333333,"current",24,24
"2662","29.64.273","64",273,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2663","29.64.273","64",273,29,"y",5,NA,6.21666666666667,13.92,0.0277682338953579,2.23914209115281,"current",6.21666666666667,6
"2664","29.64.273","64",273,29,"y",5,NA,24,96.58,0.0267544911880663,4.02416666666667,"current",24,24
"2665","29.83.274","83",274,29,"",5,NA,0,0,NA,NA,"current",0,NA
"2666","29.83.274","83",274,29,"y",5,NA,6.21666666666667,17.12,0.022932704530924,2.75388739946381,"current",6.21666666666667,6
"2667","29.83.274","83",274,29,"y",5,NA,24,107.66,0.0223749308840002,4.48583333333333,"current",24,24
"2668","11.64.146","64",146,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2669","11.64.146","64",146,11,"y",5,NA,6.3,3.53,0.00696752700326996,0.560317460317461,"current",6.3,6
"2670","11.64.146","64",146,11,"y",5,NA,24,12.08,0.00561680175361035,0.503333333333334,"current",24,24
"2671","11.66.147","66",147,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2672","11.66.147","66",147,11,"n?",5,NA,6.3,3.44,0.00493427229653322,0.546031746031746,"current",6.3,6
"2673","11.66.147","66",147,11,"y",5,NA,24,7.18,0.00260562248163981,0.299166666666667,"current",24,24
"2674","11.83.148","83",148,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2675","11.83.148","83",148,11,"y",5,NA,6.3,2.68,0.00380548617153679,0.425396825396825,"current",6.3,6
"2676","11.83.148","83",148,11,"y",5,NA,24,17.1,0.00559250220823695,0.7125,"current",24,24
"2677","11.64.246","64",246,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2678","11.64.246","64",246,11,"n",5,NA,6.3,-0.359999999999999,-0.00079593018700449,-0.0571428571428571,"current",6.3,6
"2679","11.64.246","64",246,11,"y",5,NA,24,0.910000000000004,0.000517621307979342,0.0379166666666668,"current",24,24
"2680","11.66.247","66",247,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2681","11.66.247","66",247,11,"n",5,NA,6.3,-2.88,-0.00400707260795702,-0.457142857142858,"current",6.3,6
"2682","11.66.247","66",247,11,"y",5,NA,24,4.91,0.00166330484003069,0.204583333333333,"current",24,24
"2683","11.69.248","69",248,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2684","11.69.248","69",248,11,"n",5,NA,6.3,-0.460000000000001,-0.000919955362818768,-0.0730158730158732,"current",6.3,6
"2685","11.69.248","69",248,11,"y",5,NA,24,7.39,0.00349372712321452,0.307916666666667,"current",24,24
"2686","11.72.249","72",249,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2687","11.72.249","72",249,11,"n",5,NA,6.3,-0.579999999999998,-0.00133457661454697,-0.0920634920634918,"current",6.3,6
"2688","11.72.249","72",249,11,"y",5,NA,24,11.65,0.00589536016574198,0.485416666666667,"current",24,24
"2689","11.74.250","74",250,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2690","11.74.250","74",250,11,"n",5,NA,6.3,-0.109999999999999,-0.00018865342101914,-0.0174603174603174,"current",6.3,6
"2691","11.74.250","74",250,11,"y",5,NA,24,2.91,0.0012631479711244,0.12125,"current",24,24
"2692","11.78.251","78",251,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2693","11.78.251","78",251,11,"y",5,NA,6.3,3.7,0.00501029076651817,0.587301587301588,"current",6.3,6
"2694","11.78.251","78",251,11,"y",5,NA,24,12.95,0.00423738446291666,0.539583333333333,"current",24,24
"2695","11.78.252","78",252,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2696","11.78.252","78",252,11,"n",5,NA,6.3,1.73,0.00303467503732755,0.274603174603175,"current",6.3,6
"2697","11.78.252","78",252,11,"y",5,NA,24,4.51000000000001,0.00200749121544806,0.187916666666667,"current",24,24
"2698","11.83.253","83",253,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2699","11.83.253","83",253,11,"y",5,NA,6.3,2.81,0.00428745579331342,0.446031746031746,"current",6.3,6
"2700","11.83.253","83",253,11,"y",5,NA,24,17,0.00593571659134648,0.708333333333333,"current",24,24
"2701","11.83.254","83",254,11,"",5,NA,0,0,NA,NA,"current",0,NA
"2702","11.83.254","83",254,11,"n",5,NA,6.3,-0.0499999999999972,-6.98506818789088e-05,-0.00793650793650749,"current",6.3,6
"2703","11.83.254","83",254,11,"y",5,NA,24,8.6,0.00290584054796836,0.358333333333333,"current",24,24
"2704","17.64.255","64",255,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2705","17.64.255","64",255,17,"y",5,NA,6.26666666666667,5.23,0.00853401494006169,0.834574468085107,"current",6.26666666666667,6
"2706","17.64.255","64",255,17,"y",5,NA,24,40.14,0.012594983686304,1.6725,"current",24,24
"2707","17.66.256","66",256,17,"",5,NA,NA,0,NA,NA,"current",NA,NA
"2708","17.66.256","66",256,17,"y",5,NA,NA,5.42,NA,NA,"current",NA,NA
"2709","17.66.256","66",256,17,"y",5,NA,NA,36.11,NA,NA,"current",NA,NA
"2710","17.69.257","69",257,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2711","17.69.257","69",257,17,"y?",5,NA,6.26666666666667,-6.33,-0.010159959553624,-1.01010638297872,"current",6.26666666666667,6
"2712","17.69.257","69",257,17,"y",5,NA,24,11.43,0.00398325946532789,0.47625,"current",24,24
"2713","17.83.258","83",258,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2714","17.83.258","83",258,17,"y",5,NA,6.26666666666667,4.18,0.00711329588076888,0.667021276595745,"current",6.26666666666667,6
"2715","17.83.258","83",258,17,"y",5,NA,24,38.94,0.0126059796401309,1.6225,"current",24,24
"2716","17.83.259","83",259,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2717","17.83.259","83",259,17,"y?",5,NA,6.26666666666667,1.29,0.00195444105970196,0.205851063829787,"current",6.26666666666667,6
"2718","17.83.259","83",259,17,"y",5,NA,24,30.46,0.00933814197382648,1.26916666666667,"current",24,24
"2719","17.83.260","83",260,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2720","17.83.260","83",260,17,"y",5,NA,6.26666666666667,3.24,0.00540681996732926,0.517021276595745,"current",6.26666666666667,6
"2721","17.83.260","83",260,17,"y",5,NA,24,30.54,0.0102793733876221,1.2725,"current",24,24
"2722","17.83.261","83",261,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2723","17.83.261","83",261,17,"y",5,NA,6.26666666666667,2.83,0.00412019963139142,0.451595744680851,"current",6.26666666666667,6
"2724","17.83.261","83",261,17,"y",5,NA,24,35.78,0.0103777474343482,1.49083333333333,"current",24,24
"2725","17.83.263","83",263,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2726","17.83.263","83",263,17,"y",5,NA,6.26666666666667,7.13,0.011310305916793,1.13776595744681,"current",6.26666666666667,6
"2727","17.83.263","83",263,17,"y",5,NA,24,32.38,0.0106872731016404,1.34916666666667,"current",24,24
"2728","17.64.275","64",275,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2729","17.64.275","64",275,17,"y",5,NA,6.26666666666667,6.14,0.0106003352739196,0.979787234042553,"current",6.26666666666667,6
"2730","17.64.275","64",275,17,"y",5,NA,24,28.24,0.0102313549694238,1.17666666666667,"current",24,24
"2731","17.67.276","67",276,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2732","17.67.276","67",276,17,"y",5,NA,6.26666666666667,2.99,0.00453335798506984,0.477127659574468,"current",6.26666666666667,6
"2733","17.67.276","67",276,17,"y",5,NA,24,32.99,0.0100838690799344,1.37458333333333,"current",24,24
"2734","17.78.277","78",277,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2735","17.78.277","78",277,17,"y",5,NA,6.26666666666667,7.33000000000001,0.0104324045033443,1.16968085106383,"current",6.26666666666667,6
"2736","17.78.277","78",277,17,"y",5,NA,24,35.56,0.0105165332735601,1.48166666666667,"current",24,24
"2737","17.73.278","73",278,17,"",5,NA,0,0,NA,NA,"current",0,NA
"2738","17.73.278","73",278,17,"y",5,NA,6.26666666666667,6.81,0.0128211854684358,1.08670212765957,"current",6.26666666666667,6
"2739","17.73.278","73",278,17,"y",5,NA,24,27.81,0.0109344882644611,1.15875,"current",24,24
"2740","35.86.1","86",1,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2741","35.86.1","86",1,35,"y",4,NA,6,10.11,0.0602192622178881,1.685,"current",6,6
"2742","35.86.1","86",1,35,"y",4,NA,24,35.74,0.0311354670618681,1.48916666666667,"current",24,24
"2743","35.88.2","88",2,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2744","35.88.2","88",2,35,"y",4,NA,6,6.37,0.0395210469663356,1.06166666666667,"current",6,6
"2745","35.88.2","88",2,35,"y",4,NA,24,30.25,0.0270119863205191,1.26041666666667,"current",24,24
"2746","35.88.3","88",3,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2747","35.88.3","88",3,35,"y",4,NA,6,8.72,0.0394587456180444,1.45333333333333,"current",6,6
"2748","35.88.3","88",3,35,"y",4,NA,24,34.62,0.0245244175309447,1.4425,"current",24,24
"2749","35.88.4","88",4,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2750","35.88.4","88",4,35,"y",4,NA,6,7.67,0.0408943423371098,1.27833333333333,"current",6,6
"2751","35.88.4","88",4,35,"y",4,NA,24,28.82,0.024410477408903,1.20083333333333,"current",24,24
"2752","35.88.5","88",5,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2753","35.88.5","88",5,35,"y",4,NA,6,8.63,0.0513752017373886,1.43833333333333,"current",6,6
"2754","35.88.5","88",5,35,"y",4,NA,24,30.69,0.0279093055629605,1.27875,"current",24,24
"2755","35.88.6","88",6,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2756","35.88.6","88",6,35,"y",4,NA,6,10.52,0.0435990922620529,1.75333333333333,"current",6,6
"2757","35.88.6","88",6,35,"y",4,NA,24,34.65,0.0237819438638788,1.44375,"current",24,24
"2758","35.94.7","94",7,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2759","35.94.7","94",7,35,"y",4,NA,6,12.92,0.04717610410868,2.15333333333333,"current",6,6
"2760","35.94.7","94",7,35,"y",4,NA,24,36.7,0.0232306788641193,1.52916666666667,"current",24,24
"2761","35.94.8","94",8,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2762","35.94.8","94",8,35,"y",4,NA,6,16.2,0.0577815364063096,2.7,"current",6,6
"2763","35.94.8","94",8,35,"y",4,NA,24,48.26,0.0277697001135259,2.01083333333333,"current",24,24
"2764","35.94.9","94",9,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2765","35.94.9","94",9,35,"y",4,NA,6,18.02,0.0507612184226969,3.00333333333333,"current",6,6
"2766","35.94.9","94",9,35,"y",4,NA,24,35.33,0.0198357712518914,1.47208333333333,"current",24,24
"2767","35.94.10","94",10,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2768","35.94.10","94",10,35,"y",4,NA,6,9.26,0.0544256757519466,1.54333333333333,"current",6,6
"2769","35.94.10","94",10,35,"y",4,NA,24,35.67,0.0302408814977058,1.48625,"current",24,24
"2770","35.94.11","94",11,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2771","35.94.11","94",11,35,"y",4,NA,6,10.77,0.0419623264473351,1.795,"current",6,6
"2772","35.94.11","94",11,35,"y",4,NA,24,38.26,0.0241131359180561,1.59416666666667,"current",24,24
"2773","35.94.12","94",12,35,"y",4,NA,0,0,NA,NA,"current",0,NA
"2774","35.94.12","94",12,35,"y",4,NA,6,12.64,0.046740072997719,2.10666666666667,"current",6,6
"2775","35.94.12","94",12,35,"y",4,NA,24,36.91,0.023427267727417,1.53791666666667,"current",24,24
"2776","40.95.13","95",13,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2777","40.95.13","95",13,40,"y",4,NA,6.05,1.81,0.0131409040977666,0.299173553719008,"current",6.05,6
"2778","40.95.13","95",13,40,"",4,NA,24.0166666666667,NA,NA,NA,"current",24.0166666666667,24
"2779","40.95.14","95",14,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2780","40.95.14","95",14,40,"y",4,NA,6.05,7.77,0.033287752459676,1.28429752066116,"current",6.05,6
"2781","40.95.14","95",14,40,"y",4,NA,24.0166666666667,10.12,0.010308829156401,0.421374045801527,"current",24.0166666666667,24
"2782","40.95.15","95",15,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2783","40.95.15","95",15,40,"y",4,NA,6.05,2.4,0.0142732735349311,0.396694214876033,"current",6.05,6
"2784","40.95.15","95",15,40,"y",4,NA,24.0166666666667,NA,NA,NA,"current",24.0166666666667,24
"2785","40.95.16","95",16,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2786","40.95.16","95",16,40,"n",4,NA,6.05,-0.430000000000001,-0.00232892633505524,-0.0710743801652895,"current",6.05,6
"2787","40.95.16","95",16,40,"y",4,NA,24.0166666666667,-2.13,-0.00311261101316161,-0.0886884108258154,"current",24.0166666666667,24
"2788","40.95.17","95",17,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2789","40.95.17","95",17,40,"y",4,NA,6.05,3.63,0.0249593763714425,0.6,"current",6.05,6
"2790","40.95.17","95",17,40,"y",4,NA,24.0166666666667,NA,NA,NA,"current",24.0166666666667,24
"2791","40.95.18","95",18,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2792","40.95.18","95",18,40,"y",4,NA,6.05,3.72,0.0235724038290724,0.614876033057851,"current",6.05,6
"2793","40.95.18","95",18,40,"",4,NA,24.0166666666667,NA,NA,NA,"current",24.0166666666667,24
"2794","40.94.19","94",19,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2795","40.94.19","94",19,40,"y",4,NA,6.05,3.17,0.0176260579996559,0.52396694214876,"current",6.05,6
"2796","40.94.19","94",19,40,"y",4,NA,24.0166666666667,3.73,0.00512261209241168,0.15530881332408,"current",24.0166666666667,24
"2797","40.94.20","94",20,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2798","40.94.20","94",20,40,"y",4,NA,6.05,1.59,0.0102677528780856,0.262809917355372,"current",6.05,6
"2799","40.94.20","94",20,40,"y",4,NA,24.0166666666667,NA,NA,NA,"current",24.0166666666667,24
"2800","40.94.21","94",21,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2801","40.94.21","94",21,40,"y",4,NA,6.05,3.35,0.0178452782611509,0.553719008264463,"current",6.05,6
"2802","40.94.21","94",21,40,"y",4,NA,24.0166666666667,3.19,0.00430427146051731,0.132824427480916,"current",24.0166666666667,24
"2803","40.94.22","94",22,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2804","40.94.22","94",22,40,"y",4,NA,6.05,7.84,0.0273844667978747,1.29586776859504,"current",6.05,6
"2805","40.94.22","94",22,40,"y",4,NA,24.0166666666667,7.32,0.00651393159017884,0.304788341429563,"current",24.0166666666667,24
"2806","40.97.23","97",23,40,"y",4,NA,0,0,NA,NA,"current",0,NA
"2807","40.97.23","97",23,40,"y",4,NA,6.05,2.77,0.0172763620523191,0.457851239669421,"current",6.05,6
"2808","40.97.23","97",23,40,"",4,NA,24.0166666666667,NA,NA,NA,"current",24.0166666666667,24
"2809","40.97.24","97",24,40,"y",4,NA,0,0,NA,NA,"current",0,NA
